ID,Rank,Sales
223654,1,1602383
89110,2,2470207
244126,3,3364121
203703,4,4317369
271881,5,5317316
181275,6,6312049
214906,7,7311323
253427,8,8305578
292869,9,9298412
229334,10,10295899
218370,11,11278120
265837,12,12277897
92642,13,13273602
343394,14,14264746
226582,15,15258324
196794,16,16257527
55537,17,17254116
210959,18,18249324
204120,19,19248341
236960,20,20244546
230937,21,21241334
216583,22,22233047
63787,23,23226334
211261,24,24225132
244057,25,25224786
221903,26,26216746
276725,27,27216218
293414,28,28215695
229011,29,29214827
292883,30,30213670
251798,31,31205289
213662,32,32203656
250202,33,33203101
223278,34,34202582
229032,35,35202343
254927,36,36201678
188574,37,37198831
223593,38,38198551
160112,39,39197686
277281,40,40197319
196164,41,41196824
240171,42,42196598
277822,43,43194976
305530,44,44194572
303885,45,45194074
132813,46,46192557
281245,47,47190674
317337,48,48188138
331180,49,49185886
240196,50,50185118
293551,51,51185113
267310,52,52184914
300492,53,53184651
309099,54,54184311
309509,55,55183929
219782,56,56183288
270350,57,57181664
200054,58,58181218
221391,59,59180948
250599,60,60180421
250229,61,61180132
185417,62,62179010
301106,63,63178797
252549,64,64177692
337897,65,65177678
189257,66,66176594
62033,67,67176066
245108,68,68174730
251751,69,69174429
236780,70,70174410
213462,71,71174327
187248,72,72173981
204251,73,73173675
205195,74,74172475
251920,75,75171226
201266,76,76171194
284333,77,77170984
234870,78,78170661
223796,79,79169280
40528,80,80169066
299869,81,81167625
237335,82,82167521
238446,83,83167089
237714,84,84165010
336490,85,85164632
337402,86,86164468
268346,87,87163962
259159,88,88163437
249304,89,89162937
270922,90,90162757
338292,91,91162692
310997,92,92162347
212622,93,93161261
274781,94,94161125
157829,95,95160240
268426,96,96159537
231163,97,97159295
58535,98,98158586
260297,99,99157848
204040,100,100156956
127962,101,101156656
279454,102,102156286
264756,103,103155817
269079,104,104154643
277357,105,105154028
244973,106,106153681
158536,107,107153639
236840,108,108153566
252799,109,109153211
187378,110,110153205
215540,111,111153013
258834,112,112152188
280489,113,113151800
212617,114,114151740
230632,115,115151388
125000,116,116150749
197113,117,117150256
249313,118,118150187
309224,119,119150134
282196,120,120150017
340582,121,121149955
246193,122,122149740
240076,123,123149696
218523,124,124149600
293967,125,125149087
251251,126,126148558
289722,127,127148350
208552,128,128148137
361799,129,129147995
368449,130,130147878
257427,131,131147775
108615,132,132147052
291350,133,133146878
233109,134,134146535
206854,135,135146438
189324,136,136145873
318984,137,137145725
197355,138,138145709
213272,139,139144727
126211,140,140144405
187543,141,141144388
154483,?????,?????144221
346095,143,143143510
271374,144,144143340
268489,145,145142649
158931,146,146142523
261781,147,147142450
213564,148,148142439
249329,149,149142420
316027,150,150142263
218157,151,151142047
291216,152,152142045
289989,153,153141835
250356,154,154141543
289738,155,155141248
284378,156,156141239
242042,157,157140984
198439,158,158140933
309345,159,159140724
279763,160,160140586
108638,161,161140426
161931,162,162138914
291252,163,163138553
249755,164,164138427
334487,165,165138285
83789,166,166138265
280868,167,167137438
59692,168,168137184
259793,169,169137165
199073,170,170136740
212735,?????,?????136618
270929,172,172136564
218708,173,173136218
281836,174,174135779
223374,175,175135261
196394,176,176134993
292092,177,177134832
125702,178,178134202
133250,179,179133991
263928,180,180133596
156740,181,181133472
221467,182,182133426
128743,183,183133373
336494,184,184132441
255567,185,185132407
201735,186,186132276
290545,187,187131774
237880,188,188131689
272394,189,189131591
201852,190,190131468
59827,191,191131246
324162,192,192131183
331390,193,193131173
270339,194,194131091
59274,195,195130344
140261,196,196130092
236796,197,197129955
310842,198,198129826
270256,199,199129589
47700,200,200129313
