ID,Rank,Sales
398037,162,1622569
421549,163,1632568
382962,164,1642562
374623,165,1652517
417616,166,1662512
422126,167,1672497
418710,168,1682485
395971,169,1692478
375065,170,1702465
420685,171,1712463
436765,172,1722388
375384,173,1732385
377779,174,1742382
431405,175,1752366
377971,176,1762365
435724,177,1772364
394861,178,1782356
377002,179,1792342
431548,180,1802342
373385,181,1812330
430889,182,1822317
428864,183,1832310
295597,184,1842309
409383,185,1852276
370848,186,1862265
375472,187,1872261
439037,188,1882227
408395,189,1892225
375582,190,1902218
408885,191,1912216
426553,192,1922208
402349,193,1932199
437698,194,1942193
399143,195,1952162
428676,196,1962153
424689,197,1972150
434501,198,1982143
420281,199,1992126
434132,200,2002116
421229,1,136512
242319,2,228230
379070,3,326655
410796,4,424171
429874,5,522439
415377,6,622316
386669,7,721560
400839,8,820828
376799,9,920597
237172,10,1020144
420768,11,1118630
420802,12,1218223
422264,13,1317388
375063,14,1416706
425029,15,1515876
431998,16,1614919
420648,17,1714388
410331,18,1813700
412005,19,1913571
384914,20,2013296
422327,21,2112163
439104,22,2211639
294913,23,2310806
377006,24,2410550
383116,25,2510512
419672,26,269687
394981,27,279508
412118,28,289368
379715,29,298750
291216,30,308748
408751,31,318221
439096,32,327707
438565,33,337275
404276,34,347127
407832,35,357096
245095,36,366893
423664,37,376882
383577,38,386811
395385,39,396736
431109,40,406725
420461,41,416648
424813,42,426482
419211,43,435892
438970,44,445716
410156,45,455602
399171,46,465453
426223,47,475365
434602,48,485190
438419,49,495151
391846,50,505096
409994,51,515070
400514,52,525001
424975,53,534914
425017,54,544770
383535,55,554753
384535,56,564720
432118,57,574513
407799,58,584264
433898,59,594234
400192,60,604222
423542,61,614171
401363,62,624138
432110,63,634130
419882,64,644102
425308,65,654014
384539,66,663899
414226,67,673884
386215,68,683793
409966,69,693693
436396,70,703681
386514,71,713630
379104,72,723607
399016,73,733543
403784,74,743537
436832,75,753509
360017,76,763366
383301,77,773363
403316,78,783356
424209,79,793328
422138,80,803271
427037,81,813255
398874,82,823184
402750,83,833174
416469,84,843174
421307,85,853136
434197,86,863136
399267,87,873130
379765,88,883111
422123,89,893081
438183,90,902996
375752,91,912963
379502,92,922939
420549,93,932896
394670,94,942877
428047,95,952837
394049,96,962825
437814,97,972797
434597,98,982787
409296,99,992780
376844,100,1002757
384543,101,1012737
437717,102,1022700
420764,103,1032664
438890,104,1042616
421549,105,1052568
382962,106,1062562
422126,107,1072497
418710,108,1082485
395971,109,1092478
375065,110,1102465
420685,111,1112463
375384,112,1122385
377971,113,1132365
435724,114,1142364
394861,115,1152356
377002,116,1162342
409383,117,1172276
375472,118,1182261
439037,119,1192227
408395,120,1202225
375582,121,1212218
408885,122,1222216
426553,123,1232208
399143,124,1242162
424689,125,1252150
434501,126,1262143
420281,127,1272126
435710,128,1282058
435644,129,1292054
426595,130,1302052
420846,131,1312030
413103,132,1322020
375052,133,1331981
383853,134,1341960
423488,135,1351959
386544,136,1361957
424528,137,1371955
375093,138,1381952
435732,139,1391946
433451,140,1401944
400425,141,1411929
433472,142,1421916
419561,143,1431915
408539,144,1441912
382893,145,1451898
408001,146,1461894
415736,147,1471882
399159,148,1481867
410155,149,1491862
345200,150,1501832
420908,151,1511825
437401,152,1521804
436928,153,1531800
373936,154,1541796
428402,155,1551792
382853,156,1561786
392585,157,1571783
433150,158,1581779
407554,159,1591771
408184,160,1601765
426768,161,1611753
419899,162,1621732
428575,163,1631719
290584,164,1641708
206265,165,1651706
379103,166,1661700
432230,167,1671680
428767,168,1681666
419241,169,1691664
420922,170,1701663
439159,171,1711649
435277,172,1721642
188885,173,1731631
420100,174,1741626
394440,175,1751616
429235,176,1761614
387183,177,1771611
420681,178,1781598
377638,179,1791594
406982,180,1801592
432221,181,1811591
