ID,Rank,Sales
326903,1,127078
385141,2,225825
406973,3,315530
412118,4,49442
440380,5,57335
375063,6,66665
291216,7,76602
421229,8,86471
420768,9,95719
410796,10,105550
393527,11,115435
446134,12,125280
445737,13,135263
446332,14,145113
440044,15,155068
407442,16,164794
404319,17,174525
388997,18,184455
386669,19,193731
431998,20,203684
405376,21,213680
429874,22,223670
400514,23,233570
441775,24,243563
436149,25,253402
446225,26,263346
446280,27,273159
420648,28,282979
441650,29,292890
422264,30,302814
364968,31,312716
377006,32,322679
444617,33,332637
419882,34,342484
445669,35,352480
440261,36,362469
294913,37,372379
407832,38,382303
419672,39,392280
441990,40,402225
446127,41,412141
400192,42,422120
408751,43,432091
328545,44,442044
445783,45,452000
295597,46,461998
434197,47,471986
446427,48,481878
440033,49,491844
445479,50,501780
418710,51,511777
446281,52,521765
442067,53,531682
446569,54,541647
441319,55,551642
426553,56,561633
426155,57,571627
445476,58,581582
443403,59,591579
395385,60,601565
439684,61,611524
410331,62,621493
439096,63,631491
363904,64,641478
245095,65,651475
426595,66,661453
445537,67,671450
367074,68,681440
422327,69,691408
434597,70,701403
420846,71,711361
445776,72,721360
407275,73,731359
445876,74,741355
383577,75,751344
428047,76,761330
420802,77,771319
441510,78,781317
318634,79,791305
435710,80,801299
386544,81,811288
381633,82,821282
360017,83,831271
438869,84,841258
417616,85,851230
431109,86,861224
415736,87,871208
441104,88,881207
443838,89,891207
440557,90,901183
437972,91,911182
446132,92,921163
394981,93,931159
445911,94,941152
443478,95,951134
420685,96,961132
375384,97,971129
433420,98,981119
445582,99,991109
402750,100,1001102
365812,101,1011098
382962,102,1021095
405666,103,1031093
380433,104,1041092
444319,105,1051081
407799,106,1061077
444311,107,1071064
401274,108,1081063
405515,109,1091035
430697,110,1101030
445325,111,1111021
445742,112,1121010
421307,113,1131005
364170,114,114997
391846,115,115996
445050,116,116990
421480,117,117989
370848,118,118987
412740,119,119986
440048,120,120984
420281,121,121983
443315,122,122983
438485,123,123981
400195,124,124972
445641,125,125971
446585,126,126970
439104,127,127960
443844,128,128952
387397,129,129950
441750,130,130947
443282,131,131946
424528,132,132941
444622,133,133941
347462,134,134928
428187,135,135922
440441,136,136905
383301,137,137902
446529,138,138902
422138,139,139892
413117,140,140884
371776,141,141882
375582,142,142881
381338,143,143881
446565,144,144878
378140,145,145871
423488,146,146869
406809,147,147867
444752,148,148854
420549,149,149851
443324,150,150844
446274,151,151843
438482,152,152839
372774,153,153838
379765,154,154837
394255,155,155833
372769,156,156828
391912,157,157827
445548,158,158811
425785,159,159809
427925,160,160807
394428,161,161806
430889,162,162806
434788,163,163805
384914,164,164796
419697,165,165796
401363,166,166794
444705,167,167792
446213,168,168791
436253,169,169788
412313,170,170786
444445,171,171770
445035,172,172767
435672,173,173766
405108,174,174763
375472,175,175762
429014,176,176756
446566,177,177755
441302,178,178754
442575,179,179754
422323,180,180753
432221,181,181750
443840,182,182749
444017,183,183744
374207,184,184743
395971,185,185743
422126,186,186743
443286,187,187743
378751,188,188738
425454,189,189738
420679,190,190735
427850,191,191732
444110,192,192731
446022,193,193722
420094,194,194717
381081,195,195715
381024,196,196710
438565,197,197709
443751,198,198708
442456,199,199707
379704,200,200705
412118,1,19442
440380,2,27335
375063,3,36665
291216,4,46602
421229,5,56471
420768,6,65719
410796,7,75550
446332,8,85113
440044,9,95068
386669,10,103731
431998,11,113684
429874,12,123670
400514,13,133564
441775,14,143563
420648,15,152979
422264,16,162814
377006,17,172679
444617,18,182637
419882,19,192484
440261,20,202469
294913,21,212379
407832,22,222303
419672,23,232280
441990,24,242225
400192,25,252120
408751,26,262091
328545,27,272044
445783,28,282000
434197,29,291986
445479,30,301780
418710,31,311777
426553,32,321633
445476,33,331582
