ID,Rank,Sales
374802,151,15162
419561,152,15262
375580,153,15361
420708,154,15461
420978,155,15561
427009,156,15661
440441,157,15761
434602,158,15860
448202,159,15960
410331,160,16059
422126,161,16159
447973,162,16259
433775,163,16358
448672,164,16458
368067,165,16557
383719,166,16657
394981,167,16757
422431,168,16857
430750,169,16957
372486,170,17056
375261,171,17156
395971,172,17256
422401,173,17356
434095,174,17456
375237,175,17555
422732,176,17655
426535,177,17755
393215,178,17854
428575,179,17954
445776,180,18054
446274,181,18154
447082,182,18254
399143,183,18353
419241,184,18453
421916,185,18553
430717,186,18653
445641,187,18753
381081,188,18852
384543,189,18952
423503,190,19052
423913,191,19152
426885,192,19252
444752,193,19352
372024,194,19451
376947,195,19551
408539,196,19651
447429,197,19751
443324,198,19850
443353,199,19950
443578,200,20050
421831,1,131
375225,2,218
420062,3,312
375255,4,411
419158,5,59
447227,6,69
448723,7,79
373669,8,88
420034,9,98
345357,10,107
370672,11,117
62805,12,126
318431,13,136
337701,14,146
420217,15,156
442248,16,166
291035,17,175
268829,18,184
347844,19,194
367171,20,204
423439,21,214
433771,22,224
445195,23,234
128597,24,243
252918,25,253
291295,26,263
297332,27,273
316993,28,283
324326,29,293
332382,30,303
333871,31,313
337664,32,323
375591,33,333
421479,34,343
438053,35,353
59837,36,362
115284,37,372
245952,38,382
253454,39,392
289544,40,402
290081,41,412
305815,42,422
316635,43,432
321640,44,442
330469,45,452
332765,46,462
336560,47,472
337364,48,482
338799,49,492
339002,50,502
347387,51,512
352170,52,522
353567,53,532
353885,54,542
373040,55,552
378205,56,562
415720,57,572
420642,58,582
421443,59,592
422354,60,602
423497,61,612
426613,62,622
430100,63,632
431528,64,642
433859,65,652
435693,66,662
438712,67,672
439827,68,682
440715,69,692
441712,70,702
446224,71,712
448088,72,722
31576,73,731
35589,74,741
54147,75,751
59302,76,761
65488,77,771
66868,78,781
74936,79,791
77129,80,801
87218,81,811
87989,82,821
89937,83,831
93832,84,841
94512,85,851
95095,86,861
95278,87,871
95395,88,881
96562,89,891
97731,90,901
105999,91,911
106957,92,921
114102,93,931
138445,94,941
140547,95,951
155508,96,961
157010,97,971
161510,98,981
168666,99,991
177826,100,1001
178114,101,1011
178260,102,1021
178355,103,1031
184293,104,1041
186643,105,1051
210843,106,1061
237053,107,1071
249437,108,1081
251214,109,1091
252757,110,1101
253517,111,1111
253954,112,1121
254231,113,1131
256101,114,1141
259978,115,1151
262137,116,1161
268275,117,1171
268824,118,1181
269402,119,1191
272425,120,1201
274157,121,1211
274703,122,1221
276160,123,1231
278156,124,1241
278813,125,1251
279435,126,1261
280209,127,1271
281020,128,1281
281610,129,1291
281709,130,1301
282106,131,1311
282813,132,1321
283467,133,1331
284183,134,1341
284435,135,1351
285698,136,1361
286627,137,1371
287088,138,1381
288579,139,1391
288938,140,1401
289466,141,1411
289975,142,1421
290420,143,1431
291560,144,1441
292179,145,1451
292392,146,1461
292636,147,1471
293110,148,1481
294203,149,1491
294453,150,1501
295059,151,1511
296635,152,1521
297167,153,1531
297487,154,1541
297637,155,1551
298921,156,1561
299017,157,1571
299588,158,1581
300484,159,1591
300690,160,1601
301351,161,1611
301850,162,1621
302570,163,1631
303486,164,1641
304239,165,1651
306722,166,1661
307830,167,1671
310325,168,1681
312529,169,1691
312908,170,1701
315212,171,1711
315299,172,1721
316412,173,1731
317863,174,1741
318086,175,1751
318337,176,1761
319931,177,1771
320542,178,1781
321028,179,1791
321348,180,1801
322422,181,1811
322945,182,1821
323232,183,1831
324584,184,1841
325071,185,1851
325122,186,1861
325164,187,1871
325450,188,1881
325607,189,1891
326301,190,1901
327050,191,1911
329688,192,1921
331949,193,1931
332988,194,1941
333985,195,1951
335056,196,1961
335387,197,1971
336203,198,1981
336925,199,1991
337951,200,2001
