ID,Rank,Sales
450100,1,16170
379704,2,22664
447053,3,32434
448739,4,42152
412118,5,52092
449810,6,61445
449779,7,71429
450002,8,81405
449141,9,91397
449713,10,101298
448615,11,111231
428047,12,121129
449911,13,131085
393527,14,141018
407442,15,15968
449130,16,16938
449494,17,17938
448217,18,18936
236860,19,19933
449877,20,20929
294575,21,21895
386544,22,22888
404319,23,23877
449876,24,24870
449908,25,25863
421229,26,26841
387426,27,27818
447846,28,28791
447147,29,29785
449988,30,30760
391846,31,31741
448841,32,32737
449864,33,33719
448277,34,34706
450046,35,35685
410796,36,36677
447881,37,37676
400192,38,38664
420768,39,39643
388997,40,40609
405376,41,41597
325497,42,42577
318748,43,43568
413117,44,44562
386669,45,45560
447150,46,46556
400195,47,47555
400514,48,48546
375063,49,49542
420648,50,50519
449146,51,51515
441650,52,52512
434197,53,53500
448746,54,54498
436149,55,55497
328545,56,56486
449790,57,57483
431998,58,58478
419882,59,59477
449863,60,60468
448632,61,61443
287014,62,62441
448407,63,63435
449606,64,64423
447080,65,65402
449242,66,66402
407832,67,67395
389824,68,68391
449813,69,69389
449633,70,70381
449978,71,71381
183994,72,72380
422264,73,73377
416469,74,74367
444617,75,75365
448404,76,76365
376606,77,77361
291216,78,78354
449487,79,79353
449817,80,80348
441775,81,81347
449381,82,82344
447381,83,83340
447084,84,84339
235174,85,85324
448499,86,86323
449784,87,87319
449551,88,88315
449552,89,89313
447637,90,90312
436253,91,91309
449871,92,92309
449626,93,93298
383531,94,94297
426155,95,95297
294913,96,96295
408751,97,97293
443838,98,98293
262450,99,99291
377006,100,100291
449746,101,101290
441990,102,102288
446997,103,103277
364968,104,104274
441319,105,105274
447831,106,106274
449454,107,107272
422327,108,108271
445783,109,109271
446332,110,110270
419672,111,111269
449389,112,112269
450085,113,113269
445737,114,114268
448091,115,115268
295597,116,116264
401274,117,117264
448914,118,118264
426553,119,119263
446134,120,120262
363904,121,121260
439684,122,122260
446694,123,123258
238199,124,124255
446689,125,125254
373830,126,126253
448079,127,127252
445476,128,128247
449884,129,129242
364644,130,130240
381338,131,131239
397676,132,132238
403060,133,133238
449583,134,134235
450039,135,135235
449828,136,136234
438926,137,137232
446967,138,138232
449385,139,139232
431109,140,140231
447625,141,141231
150444,142,142230
446280,143,143230
383301,144,144229
449849,145,145227
420846,146,146226
395385,147,147225
448708,148,148225
449611,149,149224
447573,150,150221
449479,151,151220
383829,152,152217
443844,153,153216
434788,154,154214
401313,155,155213
445400,156,156212
446127,157,157212
449902,158,158212
444155,159,159211
446281,160,160208
449515,161,161208
450027,162,162208
441750,163,163207
449502,164,164207
394255,165,165202
412740,166,166201
447874,167,167201
245095,168,168199
376341,169,169199
405515,170,170199
434597,171,171199
447863,172,172199
449592,173,173197
449579,174,174196
443403,175,175195
448282,176,176195
327373,177,177193
439096,178,178193
440033,179,179193
449609,180,180193
360017,181,181191
422138,182,182190
449888,183,183190
449984,184,184190
407239,185,185188
448036,186,186187
380433,187,187186
443478,188,188186
318634,189,189185
415736,190,190184
407275,191,191182
449147,192,192181
402750,193,193180
445615,194,194180
449725,195,195180
446304,196,196177
141504,197,197176
440557,198,198176
364170,199,199175
367051,200,200175
379704,1,12664
447053,2,22434
448739,3,32152
412118,4,42092
449779,5,51429
450002,6,61405
449141,7,71397
449713,8,81298
448615,9,91231
428047,10,101129
449130,11,11938
449494,12,12938
448217,13,13936
236860,14,14933
386544,15,15888
449876,16,16870
421229,17,17841
449988,18,18760
391846,19,19741
448841,20,20737
410796,21,21677
400192,22,22664
420768,23,23643
413117,24,24562
386669,25,25560
400195,26,26555
375063,27,27542
400514,28,28533
420648,29,29519
449146,30,30515
434197,31,31500
328545,32,32486
449790,33,33483
431998,34,34478
419882,35,35477
448407,36,36435
407832,37,37395
449978,38,38381
422264,39,39377
416469,40,40367
444617,41,41365
448404,42,42365
376606,43,43361
291216,44,44354
449487,45,45353
449817,46,46348
441775,47,47347
448499,48,48323
449551,49,49315
447637,50,50312
383531,51,51297
294913,52,52295
408751,53,53293
377006,54,54291
441990,55,55288
422327,56,56271
445783,57,57271
446332,58,58270
419672,59,59269
448914,60,60264
426553,61,61263
439684,62,62260
446694,63,63258
238199,64,64255
446689,65,65254
373830,66,66253
445476,67,67247
364644,68,68240
381338,69,69239
403060,70,70238
431109,71,71231
383301,72,72229
420846,73,73226
395385,74,74225
447573,75,75221
383829,76,76217
401313,77,77213
450027,78,78208
441750,79,79207
394255,80,80202
245095,81,81199
434597,82,82199
327373,83,83193
439096,84,84193
360017,85,85191
422138,86,86190
449984,87,87190
407239,88,88188
448036,89,89187
443478,90,90186
415736,91,91184
449147,92,92181
402750,93,93180
383577,94,94171
447421,95,95171
434117,96,96170
424528,97,97169
382962,98,98167
413109,99,99163
373590,100,100161
420685,101,101161
392585,102,102160
447140,103,103160
449994,104,104159
395971,105,105157
375384,106,106155
417891,107,107155
379836,108,108153
421307,109,109152
375582,110,110151
435710,111,111151
445479,112,112151
426595,113,113147
382778,114,114146
407799,115,115146
418710,116,116144
449721,117,117144
406334,118,118143
383237,119,119142
372769,120,120140
440044,121,121139
427037,122,122138
439104,123,123137
446213,124,124137
446573,125,125136
449148,126,126136
440048,127,127134
373796,128,128129
420549,129,129129
437401,130,130129
366599,131,131128
384914,132,132127
420908,133,133127
442456,134,134127
420922,135,135126
448871,136,136125
426891,137,137124
397631,138,138123
449138,139,139121
449509,140,140121
405108,141,141120
448993,142,142119
379715,143,143118
446979,144,144117
375472,145,145115
427850,146,146115
417134,147,147113
420679,148,148113
440441,149,149113
429874,150,150112
423488,151,151111
429014,152,152111
449401,153,153111
401363,154,154110
408054,155,155110
424632,156,156110
433420,157,157109
375261,158,158108
398568,159,159108
399159,160,160108
420281,161,161108
446274,162,162108
377002,163,163107
425029,164,164106
433775,165,165105
438774,166,166104
422270,167,167103
399143,168,168102
404432,169,169102
411821,170,170102
434095,171,171102
434602,172,172102
444017,173,173102
447975,174,174102
408539,175,175101
432221,176,176101
355975,177,177100
420695,178,178100
421462,179,179100
401065,180,18099
401409,181,18199
432349,182,18299
353757,183,18398
445911,184,18498
427009,185,18597
422732,186,18696
386175,187,18795
394981,188,18895
420978,189,18995
444752,190,19095
447132,191,19194
375168,192,19293
375580,193,19393
416812,194,19493
420802,195,19593
449714,196,19693
375752,197,19792
414088,198,19892
423504,199,19992
431833,200,20092
421831,1,130
419158,2,229
370672,3,321
373669,4,414
400514,5,513
420034,6,613
252918,7,712
420062,8,812
447227,9,910
449620,10,109
449954,11,119
375591,12,128
433771,13,138
353567,14,147
381456,15,157
426932,16,167
286627,17,176
316993,18,186
409713,19,196
449618,20,206
450096,21,216
62805,22,225
245952,23,235
332765,24,245
375225,25,255
442248,26,265
128597,27,274
284235,28,284
291295,29,294
297332,30,304
313702,31,314
337701,32,324
345357,33,334
404497,34,344
417340,35,354
424652,36,364
435693,37,374
441712,38,384
69274,39,393
236939,40,403
251939,41,413
268829,42,423
289058,43,433
293110,44,443
301837,45,453
327167,46,463
333871,47,473
336433,48,483
347844,49,493
359965,50,503
370530,51,513
375149,52,523
375255,53,533
410616,54,543
411259,55,553
418750,56,563
425499,57,573
426186,58,583
429051,59,593
445905,60,603
447885,61,613
449246,62,623
449699,63,633
449905,64,643
185770,65,652
262535,66,662
268430,67,672
275066,68,682
289466,69,692
292392,70,702
292636,71,712
293687,72,722
294453,73,732
297637,74,742
302390,75,752
305010,76,762
310730,77,772
315299,78,782
315937,79,792
316215,80,802
317863,81,812
318431,82,822
319931,83,832
324326,84,842
325607,85,852
332382,86,862
334657,87,872
336560,88,882
337102,89,892
339002,90,902
342223,91,912
357327,92,922
362679,93,932
364228,94,942
367171,95,952
368924,96,962
374952,97,972
375184,98,982
377212,99,992
377825,100,1002
378921,101,1012
381744,102,1022
402205,103,1032
406427,104,1042
406917,105,1052
415290,106,1062
416047,107,1072
416048,108,1082
419556,109,1092
420642,110,1102
423439,111,1112
427568,112,1122
427598,113,1132
428572,114,1142
429056,115,1152
430756,116,1162
431913,117,1172
432773,118,1182
433864,119,1192
434275,120,1202
434288,121,1212
436659,122,1222
441682,123,1232
443239,124,1242
445559,125,1252
447828,126,1262
448723,127,1272
449471,128,1282
449557,129,1292
449635,130,1302
52689,131,1311
54147,132,1321
54586,133,1331
59302,134,1341
59837,135,1351
63137,136,1361
66076,137,1371
73205,138,1381
73508,139,1391
74168,140,1401
79224,141,1411
79580,142,1421
79866,143,1431
80014,144,1441
80478,145,1451
80704,146,1461
87201,147,1471
87998,148,1481
95095,149,1491
95384,150,1501
103097,151,1511
103144,152,1521
107630,153,1531
110439,154,1541
113860,155,1551
113935,156,1561
116007,157,1571
116635,158,1581
119869,159,1591
124106,160,1601
140224,161,1611
140498,162,1621
145370,163,1631
145789,164,1641
150625,165,1651
151206,166,1661
156507,167,1671
179886,168,1681
184293,169,1691
185268,170,1701
186643,171,1711
188150,172,1721
200508,173,1731
206222,174,1741
210843,175,1751
214792,176,1761
235243,177,1771
237226,178,1781
240465,179,1791
246801,180,1801
253454,181,1811
254231,182,1821
256867,183,1831
259975,184,1841
262137,185,1851
269402,186,1861
272425,187,1871
275843,188,1881
276047,189,1891
276160,190,1901
278156,191,1911
279435,192,1921
281365,193,1931
282271,194,1941
282677,195,1951
284183,196,1961
284318,197,1971
285201,198,1981
286182,199,1991
287088,200,2001
