ID,Rank,Sales
408885,145,1452260
440254,146,1462242
435724,147,1472238
420908,148,1482191
399159,149,1492183
424689,150,1502170
419561,151,1512166
413103,152,1522161
433472,153,1532156
394255,154,1542093
408184,155,1552091
408001,156,1562059
420922,157,1572053
408539,158,1582043
400425,159,1592028
381338,160,1602023
375093,161,1612011
373830,162,1622001
437401,163,1631995
379103,164,1641980
375052,165,1651969
383853,166,1661969
435644,167,1671957
382853,168,1681946
440024,169,1691945
373936,170,1701938
397631,171,1711929
433420,172,1721922
435732,173,1731922
433451,174,1741895
428575,175,1751893
419241,176,1761883
410155,177,1771873
440035,178,1781872
394440,179,1791860
424632,180,1801854
432221,181,1811854
345200,182,1821853
382893,183,1831835
401830,184,1841828
394425,185,1851813
433150,186,1861808
375168,187,1871801
426768,188,1881799
428402,189,1891790
206265,190,1901782
318088,191,1911778
407554,192,1921763
236840,193,1931760
419899,194,1941744
439037,195,1951742
420681,196,1961729
436928,197,1971726
427850,198,1981725
426535,199,1991715
406982,200,2001711
421831,1,1429
333871,2,2395
419158,3,3300
370672,4,4261
268829,5,5189
252918,6,6177
426932,7,7121
420062,8,8118
375225,9,9115
124106,10,10109
433771,11,11101
245952,12,1294
62805,13,1392
400514,14,1484
353567,15,1583
347844,16,1677
424652,17,1776
373669,18,1872
319931,19,1971
420034,20,2071
289058,21,2170
409713,22,2270
375255,23,2368
420217,24,2463
128597,25,2561
416048,26,2661
345357,27,2760
381456,28,2856
431528,29,2956
253454,30,3055
335387,31,3155
375591,32,3252
332765,33,3351
318431,34,3446
428949,35,3546
337701,36,3644
371242,37,3740
422354,38,3840
404497,39,3938
423439,40,4038
365084,41,4137
432773,42,4237
438712,43,4337
430756,44,4436
291035,45,4535
334750,46,4635
428572,47,4735
439130,48,4834
184293,49,4933
289466,50,5033
291295,51,5133
297332,52,5233
316993,53,5333
418750,54,5433
411259,55,5532
427568,56,5632
432760,57,5732
434275,58,5832
327167,59,5931
337664,60,6031
433864,61,6131
438053,62,6231
417340,63,6330
431970,64,6430
262535,65,6529
307830,66,6629
332382,67,6729
342223,68,6829
426186,69,6929
435161,70,7029
436478,71,7129
437626,72,7229
439237,73,7329
435693,74,7428
278156,75,7527
313702,76,7627
429736,77,7727
282271,78,7826
293110,79,7926
295129,80,8026
305010,81,8126
336433,82,8226
339002,83,8326
364228,84,8426
399954,85,8526
284235,86,8625
286627,87,8725
422413,88,8825
301837,89,8924
357327,90,9024
424281,91,9124
429833,92,9224
431913,93,9324
433124,94,9424
437009,95,9524
439967,96,9624
282677,97,9723
314913,98,9823
339970,99,9923
347744,100,10023
359965,101,10123
367171,102,10223
278813,103,10322
314892,104,10422
324326,105,10522
414213,106,10622
416955,107,10722
54147,108,10821
368083,109,10921
402205,110,11021
415660,111,11121
420207,112,11221
434288,113,11321
436325,114,11421
254231,115,11520
357680,116,11620
404486,117,11720
407063,118,11820
410616,119,11920
421972,120,12020
424623,121,12120
430814,122,12220
439272,123,12320
69274,124,12419
94179,125,12519
252418,126,12619
314897,127,12719
336560,128,12819
406894,129,12919
415490,130,13019
426613,131,13119
293687,132,13218
305710,133,13318
323001,134,13418
336957,135,13518
337102,136,13618
430768,137,13718
438878,138,13818
95395,139,13917
236939,140,14017
301850,141,14117
368924,142,14217
376100,143,14317
405062,144,14417
426979,145,14517
427000,146,14617
433871,147,14717
436565,148,14817
253517,149,14916
294259,150,15016
304327,151,15116
314627,152,15216
334757,153,15316
352170,154,15416
362679,155,15516
374977,156,15616
377825,157,15716
381744,158,15816
428262,159,15916
430395,160,16016
438001,161,16116
439021,162,16216
281954,163,16315
295059,164,16415
330395,165,16515
330469,166,16615
377528,167,16715
407006,168,16815
407674,169,16915
421479,170,17015
428213,171,17115
434221,172,17215
436336,173,17315
272191,174,17414
282085,175,17514
282177,176,17614
284183,177,17714
288579,178,17814
294453,179,17914
301377,180,18014
313547,181,18114
314894,182,18214
321728,183,18314
375631,184,18414
425499,185,18514
430110,186,18614
262137,187,18713
283467,188,18813
287088,189,18913
299588,190,19013
314218,191,19113
316635,192,19213
358609,193,19313
366575,194,19413
375073,195,19513
376493,196,19613
377212,197,19713
403220,198,19813
406613,199,19913
420642,200,20013
