ID,Rank,Sales
262577,3,317414
218192,4,415328
333871,5,514774
252918,6,613374
268829,7,79587
24100,8,89538
20433,9,98593
70270,10,106972
124452,11,116809
125623,12,126690
125032,13,136650
197557,14,146388
187235,15,156180
245952,16,166063
45598,17,175869
419158,18,185754
184293,19,195488
94179,20,205178
20414,21,215016
332765,22,224869
327167,23,234837
16788,24,244538
297161,25,254464
253454,26,264448
32484,27,274444
318431,28,284238
289058,29,294215
207709,30,304193
212945,31,314171
128597,32,324138
31153,33,334108
370672,34,344028
128152,35,353963
32188,36,363947
182801,37,373942
42179,38,383894
229018,39,393861
233185,40,403847
207768,41,413839
191521,42,423786
242800,43,433785
93357,44,443775
226442,45,453772
69274,46,463764
283467,47,473731
194401,48,483730
210535,49,493726
37563,50,503719
248279,51,513718
345357,52,523671
62805,53,533549
221871,54,543505
299588,55,553489
24960,56,563378
17416,57,573368
276160,58,583304
54147,59,593302
26675,60,603297
95395,61,613283
224867,62,623279
95095,63,633222
262535,64,643156
54028,65,653140
50830,66,663138
287088,67,673110
171769,68,683080
195752,69,693063
246052,70,702928
27489,71,712885
268144,72,722852
30270,73,732838
66348,74,742818
241702,75,752805
85899,76,762762
17827,77,772757
24267,78,782716
196232,79,792705
303339,80,802703
146701,81,812699
33724,82,822695
201564,83,832645
421831,84,842639
102609,85,852624
80658,86,862593
17961,87,872591
94512,88,882536
38397,89,892534
135446,90,902532
238197,91,912519
72678,92,922511
36753,93,932427
193866,94,942416
239651,95,952376
74936,96,962355
203008,97,972342
52213,98,982303
199174,99,992298
222946,100,1002282
288831,101,1012250
83780,102,1022222
364228,103,1032211
31576,104,1042145
27607,105,1052135
76817,106,1062127
125622,107,1072120
53157,108,1082107
100230,109,1092069
269402,110,1102044
28860,111,1112041
73499,112,1122018
101027,113,1131976
252418,114,1141922
17085,115,1151911
59191,116,1161892
23289,117,1171884
236811,118,1181865
99441,119,1191863
67950,120,1201838
30474,121,1211832
332382,122,1221825
125037,123,1231809
188150,124,1241809
20050,125,1251800
29783,126,1261785
23327,127,1271767
36314,128,1281766
36305,129,1291759
66932,130,1301759
164521,131,1311757
53829,132,1321733
166181,133,1331729
85344,134,1341718
32955,135,1351714
105736,136,1361686
116007,137,1371682
94436,138,1381681
156258,139,1391678
80733,140,1401669
24653,141,1411665
245279,142,1421659
77638,143,1431657
85086,144,1441651
271422,145,1451643
279809,146,1461643
89995,147,1471613
197538,148,1481613
99434,149,1491612
19765,150,1501606
286627,151,1511598
291295,152,1521583
185693,153,1531564
30549,154,1541552
141583,155,1551546
147069,156,1561544
24758,157,1571539
